2024/08/11 16:45:26.081, 23.96096
2024/08/11 16:45:26.582, 7.276167
2024/08/11 16:45:27.084, 1.260042
2024/08/11 16:45:27.595, 0
2024/08/11 16:45:28.097, 1.184742
2024/08/11 16:45:28.598, 0.5805907
2024/08/11 16:45:29.114, 1.472406
2024/08/11 16:45:29.620, 0
2024/08/11 16:45:30.130, 3.433457
2024/08/11 16:45:30.648, 2.04843
2024/08/11 16:45:31.157, 0
2024/08/11 16:45:31.664, 2.733963
2024/08/11 16:45:32.174, 0.296452
2024/08/11 16:45:32.684, 0.4101166
2024/08/11 16:45:33.193, 2.601674
2024/08/11 16:45:33.697, 1.657464
2024/08/11 16:45:34.213, 1.461225
2024/08/11 16:45:34.725, 2.741779
2024/08/11 16:45:35.231, 0
2024/08/11 16:45:35.746, 1.004086
2024/08/11 16:45:36.247, 0.6008889
2024/08/11 16:45:36.758, 3.294527
2024/08/11 16:45:37.264, 0
2024/08/11 16:45:37.779, 2.435004
2024/08/11 16:45:38.290, 2.518505
2024/08/11 16:45:38.794, 0
2024/08/11 16:45:39.297, 2.248598
2024/08/11 16:45:39.798, 1.672234
2024/08/11 16:45:40.309, 0.8796019
2024/08/11 16:45:40.812, 1.861616
2024/08/11 16:45:41.314, 2.146396
2024/08/11 16:45:41.830, 1.372996
2024/08/11 16:45:42.339, 0
2024/08/11 16:45:42.845, 2.854573
2024/08/11 16:45:43.362, 1.01609
2024/08/11 16:45:43.863, 1.190371
2024/08/11 16:45:44.378, 0.4403692
2024/08/11 16:45:44.879, 1.660958
2024/08/11 16:45:45.381, 1.482545
2024/08/11 16:45:45.891, 0
2024/08/11 16:45:46.406, 1.340771
2024/08/11 16:45:46.912, 1.890602
2024/08/11 16:45:47.413, 0.7867674
2024/08/11 16:45:47.923, 0.3305419
2024/08/11 16:45:48.427, 1.404578
2024/08/11 16:45:48.931, 1.976768
2024/08/11 16:45:49.446, 1.570258
2024/08/11 16:45:49.947, 11.69526
2024/08/11 16:45:50.453, 11.95228
2024/08/11 16:45:50.962, 14.0441
2024/08/11 16:45:51.464, 10.96554
2024/08/11 16:45:51.977, 15.38627
2024/08/11 16:45:52.492, 12.13544
2024/08/11 16:45:52.995, 10.59634
2024/08/11 16:45:53.496, 13.02643
2024/08/11 16:45:54.008, 14.41312
2024/08/11 16:45:54.513, 11.13658
2024/08/11 16:45:55.029, 13.30044
2024/08/11 16:45:55.544, 13.29886
2024/08/11 16:45:56.045, 12.26812
2024/08/11 16:45:56.557, 14.25688
2024/08/11 16:45:57.063, 14.27676
2024/08/11 16:45:57.576, 13.36173
2024/08/11 16:45:58.079, 13.29958
2024/08/11 16:45:58.595, 14.05509
2024/08/11 16:45:59.106, 12.57746
2024/08/11 16:45:59.613, 13.96847
2024/08/11 16:46:00.126, 12.43472
2024/08/11 16:46:00.633, 14.44197
2024/08/11 16:46:01.146, 13.50685
2024/08/11 16:46:01.660, 11.94088
2024/08/11 16:46:02.162, 13.54874
2024/08/11 16:46:02.662, 13.43118
2024/08/11 16:46:03.179, 13.55049
2024/08/11 16:46:03.687, 11.75016
2024/08/11 16:46:04.194, 14.69528
2024/08/11 16:46:04.709, 12.62953
2024/08/11 16:46:05.213, 11.57748
2024/08/11 16:46:05.727, 14.81965
2024/08/11 16:46:06.229, 10.66055
2024/08/11 16:46:06.744, 15.74213
2024/08/11 16:46:07.245, 10.35847
2024/08/11 16:46:07.760, 13.80977
2024/08/11 16:46:08.276, 12.42899
2024/08/11 16:46:08.778, 12.67287
2024/08/11 16:46:09.278, 13.68234
2024/08/11 16:46:09.780, 13.48436
2024/08/11 16:46:10.286, 13.65263
2024/08/11 16:46:10.792, 11.59705
2024/08/11 16:46:11.293, 13.33073
2024/08/11 16:46:11.795, 12.93224
2024/08/11 16:46:12.309, 13.5134
2024/08/11 16:46:12.818, 14.64136
2024/08/11 16:46:13.326, 11.18511
2024/08/11 16:46:13.845, 12.9747
2024/08/11 16:46:14.346, 13.67743
2024/08/11 16:46:14.859, 12.95219
2024/08/11 16:46:15.360, 13.57515
2024/08/11 16:46:15.876, 12.72706
2024/08/11 16:46:16.377, 13.25797
2024/08/11 16:46:16.879, 14.35068
2024/08/11 16:46:17.392, 13.16819
2024/08/11 16:46:17.894, 16.38849
2024/08/11 16:46:18.412, 18.50951
2024/08/11 16:46:18.927, 18.50932
2024/08/11 16:46:19.434, 12.77931
2024/08/11 16:46:19.943, 17.1412
2024/08/11 16:46:20.445, 17.78804
2024/08/11 16:46:20.961, 16.0035
2024/08/11 16:46:21.476, 14.81367
2024/08/11 16:46:21.977, 12.98317
2024/08/11 16:46:22.491, 12.70682
2024/08/11 16:46:22.993, 2.459239
2024/08/11 16:46:23.497, 0
2024/08/11 16:46:24.009, 0.4390314
2024/08/11 16:46:24.522, 3.258292
2024/08/11 16:46:25.027, 0
2024/08/11 16:46:25.530, 2.665152
2024/08/11 16:46:26.039, 3.139856
2024/08/11 16:46:26.542, 0
2024/08/11 16:46:27.046, 2.861032
2024/08/11 16:46:27.560, 0.661798
2024/08/11 16:46:28.061, 1.363491
2024/08/11 16:46:28.578, 1.809101
2024/08/11 16:46:29.079, 2.398729
2024/08/11 16:46:29.592, 0.5134306
2024/08/11 16:46:30.112, 1.290443
